mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__learning_rate,param_classifier__n_estimators,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,mean_train_score,std_train_score
30.215180039405823,0.03371989727020264,17.832569241523743,0.15062963962554932,0.1,100,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 100}",0.2627000695894224,0.2613314447592068,0.2620157571743146,0.0006843124151078017,4,0.35703648548026806,0.3494643516808275,0.3532504185805478,0.003786066899720275
51.77011525630951,0.04825794696807861,31.803214073181152,0.0369565486907959,0.1,200,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 200}",0.2826747720364742,0.27076923076923076,0.27672200140285247,0.005952770633621707,3,0.3898580121703854,0.3700802819659291,0.37996914706815726,0.00988886510222814
29.250364661216736,0.024451851844787598,18.194594144821167,0.07542109489440918,0.5,100,"{'classifier__learning_rate': 0.5, 'classifier__n_estimators': 100}",0.28762414056531704,0.2821234290001876,0.2848737847827523,0.0027503557825647174,2,0.4126916524701874,0.4066193853427896,0.4096555189064885,0.0030361335636989173
51.73736333847046,0.09552788734436035,32.69420313835144,0.018711090087890625,0.5,200,"{'classifier__learning_rate': 0.5, 'classifier__n_estimators': 200}",0.3235623181919893,0.28324365872405843,0.3034029884580238,0.02015932973396542,1,0.45960076045627374,0.42213757562177906,0.4408691680390264,0.01873159241724734
29.59559738636017,0.08907926082611084,17.954648971557617,0.07796001434326172,1.0,100,"{'classifier__learning_rate': 1.0, 'classifier__n_estimators': 100}",0.2155601052939456,0.24135049306368042,0.22845529917881302,0.012895193884867415,6,0.3799019607843137,0.38981636060100167,0.3848591606926577,0.004957199908343979
50.985769629478455,0.15800726413726807,33.10434126853943,0.06080055236816406,1.0,200,"{'classifier__learning_rate': 1.0, 'classifier__n_estimators': 200}",0.22356112256223243,0.244304932735426,0.23393302764882923,0.010371905086596786,5,0.378099173553719,0.370220513857981,0.37415984370585,0.003939329847869016
