mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__max_depth,param_classifier__max_features,param_classifier__min_samples_leaf,param_classifier__n_estimators,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,mean_train_score,std_train_score
23.80661916732788,0.007663726806640625,4.418068766593933,0.012067914009094238,24,sqrt,1,400,"{'classifier__max_depth': 24, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 1, 'classifier__n_estimators': 400}",0.39895561357702347,0.4129967776584318,0.40597619561772763,0.00702058204070416,2,0.5433342168036046,0.5409403063919704,0.5421372615977875,0.0011969552058170851
23.52988111972809,0.021545052528381348,4.237420558929443,0.04777789115905762,24,sqrt,2,400,"{'classifier__max_depth': 24, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 2, 'classifier__n_estimators': 400}",0.38130563798219586,0.3960652342738804,0.38868543612803813,0.007379798145842276,4,0.509372656835791,0.5117335352006056,0.5105530960181983,0.001180439182407289
51.37216281890869,0.4628183841705322,3.8400707244873047,0.020467519760131836,24,0.5,1,400,"{'classifier__max_depth': 24, 'classifier__max_features': 0.5, 'classifier__min_samples_leaf': 1, 'classifier__n_estimators': 400}",0.3064935064935065,0.3193386991516206,0.31291610282256355,0.006422596329057062,6,0.45154185022026433,0.4432900432900433,0.44741594675515384,0.00412590346511052
48.778029799461365,0.38263213634490967,3.6122859716415405,0.01929652690887451,24,0.5,2,400,"{'classifier__max_depth': 24, 'classifier__max_features': 0.5, 'classifier__min_samples_leaf': 2, 'classifier__n_estimators': 400}",0.3005927180355631,0.31273804485823103,0.30666538144689703,0.006072663411333973,7,0.4421783467129529,0.4370179948586118,0.43959817078578234,0.0025801759271705527
23.2280992269516,0.1824558973312378,4.406668066978455,0.02947080135345459,,sqrt,1,400,"{'classifier__max_depth': None, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 1, 'classifier__n_estimators': 400}",0.402113606340819,0.4133080876386259,0.4077108469897225,0.005597240648903462,1,0.5460841768779968,0.5410832232496697,0.5435837000638333,0.0025004768141635436
22.97658896446228,0.08891415596008301,4.168161749839783,0.015267014503479004,,sqrt,2,400,"{'classifier__max_depth': None, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 2, 'classifier__n_estimators': 400}",0.3843078460769615,0.3941267387944359,0.3892172924356987,0.004909446358737191,3,0.5118031140130588,0.5099221301180608,0.5108626220655598,0.0009404919474990114
51.34449565410614,0.5111280679702759,3.498021125793457,0.01832294464111328,,0.5,1,400,"{'classifier__max_depth': None, 'classifier__max_features': 0.5, 'classifier__min_samples_leaf': 1, 'classifier__n_estimators': 400}",0.3064935064935065,0.3197560444347637,0.3131247754641351,0.006631268970628601,5,0.45283852440910094,0.4442516268980477,0.4485450756535743,0.004293448755526619
48.126989245414734,0.3516651391983032,3.573360323905945,0.011493563652038574,,0.5,2,400,"{'classifier__max_depth': None, 'classifier__max_features': 0.5, 'classifier__min_samples_leaf': 2, 'classifier__n_estimators': 400}",0.3000423190859077,0.3128042328042328,0.30642327594507024,0.00638095685916254,8,0.4418907198612316,0.43683083511777304,0.4393607774895023,0.0025299423717292657
