mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__n_estimators,param_classifier__replacement,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,mean_train_score,std_train_score
25.71963143348694,0.0517420768737793,74.46499145030975,0.2527550458908081,10,False,"{'classifier__n_estimators': 10, 'classifier__replacement': False}",0.24356832609421986,0.19292523833416958,0.21824678221419472,0.025321543880025138,4,0.3370051635111876,0.32318816209853707,0.33009666280486233,0.00690850070632526
24.357861399650574,0.049109816551208496,73.22166740894318,0.029718995094299316,10,True,"{'classifier__n_estimators': 10, 'classifier__replacement': True}",0.2459766220565814,0.20140881815810072,0.22369272010734106,0.022283901949240348,2,0.33655839668279197,0.3247145735392881,0.33063648511104005,0.0059219115717519255
43.86187720298767,0.02810978889465332,165.4455567598343,0.05084717273712158,20,False,"{'classifier__n_estimators': 20, 'classifier__replacement': False}",0.2408926813258943,0.19850476927043054,0.21969872529816242,0.021193956027731886,3,0.338291248702871,0.3251813121942992,0.33173628044858505,0.006554968254285892
49.655267119407654,0.09860384464263916,157.04839313030243,0.12246906757354736,20,True,"{'classifier__n_estimators': 20, 'classifier__replacement': True}",0.24094799210006584,0.22406148389003844,0.23250473799505214,0.008443254105013703,1,0.33310626702997276,0.32281879194630875,0.32796252948814075,0.005143737541832005
