mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__max_depth,param_classifier__max_features,param_classifier__min_samples_leaf,param_classifier__n_estimators,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,mean_train_score,std_train_score
83.03483247756958,0.19120478630065918,6.420692682266235,0.021770477294921875,,sqrt,1,400,"{'classifier__max_depth': None, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 1, 'classifier__n_estimators': 400}",0.5388383484954513,0.5728088336783989,0.5558235910869251,0.01698524259147377,4,1.0,1.0,1.0,0.0
81.63492619991302,0.314111590385437,6.585702061653137,0.04666101932525635,,sqrt,2,400,"{'classifier__max_depth': None, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 2, 'classifier__n_estimators': 400}",0.5998723675813656,0.625,0.6124361837906829,0.01256381620931718,3,0.9961127308066083,0.9903288201160542,0.9932207754613313,0.0028919553452770863
632.741015791893,4.191124796867371,4.9583940505981445,0.2031388282775879,,0.5,1,400,"{'classifier__max_depth': None, 'classifier__max_features': 0.5, 'classifier__min_samples_leaf': 1, 'classifier__n_estimators': 400}",0.6050420168067226,0.6323809523809524,0.6187114845938375,0.013669467787114864,2,1.0,1.0,1.0,0.0
593.078609585762,3.3778358697891235,4.143344163894653,0.06938958168029785,,0.5,2,400,"{'classifier__max_depth': None, 'classifier__max_features': 0.5, 'classifier__min_samples_leaf': 2, 'classifier__n_estimators': 400}",0.6220275344180225,0.6494464944649446,0.6357370144414836,0.013709480023461063,1,1.0,0.9990243902439024,0.9995121951219512,0.0004878048780487809
