mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__max_samples,param_classifier__n_estimators,param_classifier__replacement,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,mean_train_score,std_train_score
28.211740374565125,0.05641019344329834,13.0634104013443,0.08533084392547607,0.7,30,False,"{'classifier__max_samples': 0.7, 'classifier__n_estimators': 30, 'classifier__replacement': False}",0.2693527326991233,0.2803324099722992,0.2748425713357112,0.005489838636587946,6,0.4113131313131313,0.40631873625274945,0.40881593378294034,0.0024971975301909255
27.048423051834106,0.19091367721557617,12.805983424186707,0.06079232692718506,0.7,30,True,"{'classifier__max_samples': 0.7, 'classifier__n_estimators': 30, 'classifier__replacement': True}",0.25906735751295334,0.2662418127102142,0.2626545851115838,0.0035872275986304214,8,0.3907386146192116,0.3962521959789186,0.3934954052990651,0.002756790679853488
41.24020290374756,0.054473876953125,18.364186763763428,0.07066130638122559,0.7,50,False,"{'classifier__max_samples': 0.7, 'classifier__n_estimators': 50, 'classifier__replacement': False}",0.2710297652061379,0.27941712204007285,0.27522344362310536,0.004193678416967467,5,0.414802765351769,0.40181209375615523,0.40830742955396215,0.006495335797806895
41.02689468860626,0.09017956256866455,18.80867338180542,0.05411791801452637,0.7,50,True,"{'classifier__max_samples': 0.7, 'classifier__n_estimators': 50, 'classifier__replacement': True}",0.25934537649794315,0.27352572145545795,0.2664355489767005,0.0070901724787574005,7,0.3889312977099237,0.3959588109578395,0.3924450543338816,0.00351375662395792
36.044153809547424,0.17153537273406982,12.891580581665039,0.04566311836242676,1.0,30,False,"{'classifier__max_samples': 1.0, 'classifier__n_estimators': 30, 'classifier__replacement': False}",0.2839337877312561,0.2960500586624951,0.2899919231968756,0.0060581354656195074,4,0.43454275408444726,0.43128161888701516,0.4329121864857312,0.0016305675987160484
34.56701040267944,0.07247185707092285,12.243808269500732,0.04412961006164551,1.0,30,True,"{'classifier__max_samples': 1.0, 'classifier__n_estimators': 30, 'classifier__replacement': True}",0.28651014723438123,0.2967032967032967,0.29160672196883897,0.005096574734457737,3,0.44176013805004316,0.44362532523850823,0.4426927316442757,0.0009325935942325336
56.249898076057434,0.356624960899353,18.846405506134033,0.054207801818847656,1.0,50,False,"{'classifier__max_samples': 1.0, 'classifier__n_estimators': 50, 'classifier__replacement': False}",0.2913827655310621,0.30096696212731666,0.2961748638291894,0.0047920982981272675,2,0.43812780508655697,0.4333474396953026,0.4357376223909298,0.0023901826956271854
56.37382769584656,0.10913872718811035,19.097458600997925,0.037969350814819336,1.0,50,True,"{'classifier__max_samples': 1.0, 'classifier__n_estimators': 50, 'classifier__replacement': True}",0.28491171749598715,0.3088175538399025,0.29686463566794485,0.011952918171957677,1,0.4375667022411953,0.43695327501600173,0.4372599886285985,0.00030671361259679286
